date,store,dept,category,sales,inventory
2023-10-04,3,1,Electronics,2236,72
2023-10-04,3,2,Clothing,4539,273
2023-10-04,3,3,Grocery,4451,319
2023-10-04,4,1,Electronics,1164,382
2023-10-04,4,2,Clothing,1514,134
2023-10-04,4,3,Grocery,3168,80
2023-10-04,5,1,Electronics,2264,289
2023-10-04,5,2,Clothing,4958,359
2023-10-04,5,3,Grocery,1912,190
2023-10-05,1,1,Electronics,1167,348
2023-10-05,1,2,Clothing,1894,148
2023-10-05,1,3,Grocery,4570,376
2023-10-05,2,1,Electronics,921,116
2023-10-05,2,2,Clothing,4657,158
2023-10-05,2,3,Grocery,2202,86
2023-10-05,3,1,Electronics,3690,135
2023-10-05,3,2,Clothing,891,101
2023-10-05,3,3,Grocery,3150,338
2023-10-05,4,1,Electronics,2884,347
2023-10-05,4,2,Clothing,3809,431
2023-10-05,4,3,Grocery,4238,289
2023-10-05,5,1,Electronics,1659,456
2023-10-05,5,2,Clothing,2031,411
2023-10-05,5,3,Grocery,3182,303
2023-10-06,1,1,Electronics,4048,163
2023-10-06,1,2,Clothing,1731,68
2023-10-06,1,3,Grocery,2923,441
2023-10-06,2,1,Electronics,4761,87
2023-10-06,2,2,Clothing,3408,154
2023-10-06,2,3,Grocery,2125,464
2023-10-06,3,1,Electronics,4383,493
2023-10-06,3,2,Clothing,3903,450
2023-10-06,3,3,Grocery,2458,475
2023-10-06,4,1,Electronics,3235,445
2023-10-06,4,2,Clothing,3674,451
2023-10-06,4,3,Grocery,1474,273
2023-10-06,5,1,Electronics,735,476
2023-10-06,5,2,Clothing,4711,212
2023-10-06,5,3,Grocery,725,279
2023-10-07,1,1,Electronics,4777,298
2023-10-07,1,2,Clothing,1841,259
2023-10-07,1,3,Grocery,4227,441
2023-10-07,2,1,Electronics,4428,145
2023-10-07,2,2,Clothing,3303,135
2023-10-07,2,3,Grocery,2526,443
2023-10-07,3,1,Electronics,1343,141
2023-10-07,3,2,Clothing,1081,453
2023-10-07,3,3,Grocery,632,328
2023-10-07,4,1,Electronics,3885,236
2023-10-07,4,2,Clothing,2768,487
2023-10-07,4,3,Grocery,2313,241
2023-10-07,5,1,Electronics,2043,428
2023-10-07,5,2,Clothing,3335,228
2023-10-07,5,3,Grocery,1857,88
2023-10-08,1,1,Electronics,1816,227
2023-10-08,1,2,Clothing,661,380
2023-10-08,1,3,Grocery,2409,153
2023-10-08,2,1,Electronics,4370,172
2023-10-08,2,2,Clothing,3625,477
2023-10-08,2,3,Grocery,2789,427
2023-10-08,3,1,Electronics,3561,367
2023-10-08,3,2,Clothing,4129,361
2023-10-08,3,3,Grocery,3689,238
2023-10-08,4,1,Electronics,2166,471
2023-10-08,4,2,Clothing,1941,162
2023-10-08,4,3,Grocery,1567,177
2023-10-08,5,1,Electronics,3423,207
2023-10-08,5,2,Clothing,4356,364
2023-10-08,5,3,Grocery,4485,94
2023-10-09,1,1,Electronics,3679,268
2023-10-09,1,2,Clothing,4401,364
2023-10-09,1,3,Grocery,2724,277
2023-10-09,2,1,Electronics,2226,209
2023-10-09,2,2,Clothing,766,407
2023-10-09,2,3,Grocery,1337,428
2023-10-09,3,1,Electronics,1186,339
2023-10-09,3,2,Clothing,856,194
2023-10-09,3,3,Grocery,4315,409
2023-10-09,4,1,Electronics,2473,253
2023-10-09,4,2,Clothing,2310,372
2023-10-09,4,3,Grocery,3141,230
2023-10-09,5,1,Electronics,3891,132
2023-10-09,5,2,Clothing,2850,311
2023-10-09,5,3,Grocery,3239,481
2023-10-10,1,1,Electronics,3230,344
2023-10-10,1,2,Clothing,2035,226
2023-10-10,1,3,Grocery,2943,286
2023-10-10,2,1,Electronics,3709,376
2023-10-10,2,2,Clothing,1377,360
2023-10-10,2,3,Grocery,3700,98
2023-10-10,3,1,Electronics,4247,326
2023-10-10,3,2,Clothing,792,165
2023-10-10,3,3,Grocery,4906,74
2023-10-10,4,1,Electronics,3186,283
2023-10-10,4,2,Clothing,3152,143
2023-10-10,4,3,Grocery,2874,274
2023-10-10,5,1,Electronics,1466,427
2023-10-10,5,2,Clothing,4363,60
2023-10-10,5,3,Grocery,3900,61
2023-10-11,1,1,Electronics,534,496
2023-10-11,1,2,Clothing,4023,277
2023-10-11,1,3,Grocery,3791,490
2023-10-11,2,1,Electronics,3200,72
2023-10-11,2,2,Clothing,2776,472
2023-10-11,2,3,Grocery,4939,129
2023-10-11,3,1,Electronics,1919,339
2023-10-11,3,2,Clothing,1978,380
2023-10-11,3,3,Grocery,4242,177
2023-10-11,4,1,Electronics,3456,80
2023-10-11,4,2,Clothing,1882,64
2023-10-11,4,3,Grocery,3884,124
2023-10-11,5,1,Electronics,2069,408
2023-10-11,5,2,Clothing,2743,380
2023-10-11,5,3,Grocery,528,243
2023-10-12,1,1,Electronics,1520,65
2023-10-12,1,2,Clothing,1946,126
2023-10-12,1,3,Grocery,4164,454
2023-10-12,2,1,Electronics,3487,173
2023-10-12,2,2,Clothing,4102,151
2023-10-12,2,3,Grocery,3868,252
2023-10-12,3,1,Electronics,4537,110
2023-10-12,3,2,Clothing,4588,152
2023-10-12,3,3,Grocery,4550,375
2023-10-12,4,1,Electronics,4240,412
2023-10-12,4,2,Clothing,858,243
2023-10-12,4,3,Grocery,2871,235
2023-10-12,5,1,Electronics,1849,162
2023-10-12,5,2,Clothing,4396,214
2023-10-12,5,3,Grocery,2096,141
2023-10-13,1,1,Electronics,3002,202
2023-10-13,1,2,Clothing,4308,176
2023-10-13,1,3,Grocery,692,164
2023-10-13,2,1,Electronics,4345,67
2023-10-13,2,2,Clothing,591,188
2023-10-13,2,3,Grocery,980,498
2023-10-13,3,1,Electronics,3416,389
2023-10-13,3,2,Clothing,1575,244
2023-10-13,3,3,Grocery,3013,255
2023-10-13,4,1,Electronics,1298,450
2023-10-13,4,2,Clothing,4449,142
2023-10-13,4,3,Grocery,3479,459
2023-10-13,5,1,Electronics,1097,202
2023-10-13,5,2,Clothing,1013,391
2023-10-13,5,3,Grocery,4472,309
2023-10-14,1,1,Electronics,2199,55
2023-10-14,1,2,Clothing,1216,167
2023-10-14,1,3,Grocery,4586,138
2023-10-14,2,1,Electronics,1165,488
2023-10-14,2,2,Clothing,2708,319
2023-10-14,2,3,Grocery,1579,277
2023-10-14,3,1,Electronics,648,95
2023-10-14,3,2,Clothing,1863,462
2023-10-14,3,3,Grocery,2255,57
2023-10-14,4,1,Electronics,4044,324
2023-10-14,4,2,Clothing,1602,135
2023-10-14,4,3,Grocery,3773,199
2023-10-14,5,1,Electronics,3105,162
2023-10-14,5,2,Clothing,2688,338
2023-10-14,5,3,Grocery,1088,460
2023-10-15,1,1,Electronics,4972,433
2023-10-15,1,2,Clothing,3890,418
2023-10-15,1,3,Grocery,2129,97
2023-10-15,2,1,Electronics,2559,205
2023-10-15,2,2,Clothing,3486,450
2023-10-15,2,3,Grocery,3355,226
2023-10-15,3,1,Electronics,3912,106
2023-10-15,3,2,Clothing,2375,497
2023-10-15,3,3,Grocery,4798,234
2023-10-15,4,1,Electronics,4797,379
2023-10-15,4,2,Clothing,2910,429
2023-10-15,4,3,Grocery,4811,92
2023-10-15,5,1,Electronics,3434,72
2023-10-15,5,2,Clothing,2702,235
2023-10-15,5,3,Grocery,2796,286
2023-10-16,1,1,Electronics,1304,183
2023-10-16,1,2,Clothing,4916,439
2023-10-16,1,3,Grocery,933,71
2023-10-16,2,1,Electronics,4171,202
2023-10-16,2,2,Clothing,4539,100
2023-10-16,2,3,Grocery,3417,302
2023-10-16,3,1,Electronics,1629,242
2023-10-16,3,2,Clothing,801,85
2023-10-16,3,3,Grocery,2477,253
2023-10-16,4,1,Electronics,4505,316
2023-10-16,4,2,Clothing,3741,88
2023-10-16,4,3,Grocery,2087,336
2023-10-16,5,1,Electronics,3717,474
2023-10-16,5,2,Clothing,4909,233
2023-10-16,5,3,Grocery,1212,177
2023-10-17,1,1,Electronics,4572,315
2023-10-17,1,2,Clothing,2933,279
2023-10-17,1,3,Grocery,770,308
2023-10-17,2,1,Electronics,2962,247
2023-10-17,2,2,Clothing,3894,105
2023-10-17,2,3,Grocery,3378,252
2023-10-17,3,1,Electronics,1103,187
2023-10-17,3,2,Clothing,2085,120
2023-10-17,3,3,Grocery,4485,131
2023-10-17,4,1,Electronics,1895,154
2023-10-17,4,2,Clothing,1099,51
2023-10-17,4,3,Grocery,1566,203
2023-10-17,5,1,Electronics,3386,471
2023-10-17,5,2,Clothing,3153,347
2023-10-17,5,3,Grocery,1588,339
2023-10-18,1,1,Electronics,3014,435
2023-10-18,1,2,Clothing,3784,197
2023-10-18,1,3,Grocery,2696,137
2023-10-18,2,1,Electronics,1289,453
2023-10-18,2,2,Clothing,3653,178
2023-10-18,2,3,Grocery,1809,431
2023-10-18,3,1,Electronics,1364,329
2023-10-18,3,2,Clothing,3863,252
2023-10-18,3,3,Grocery,523,493
2023-10-18,4,1,Electronics,810,257
2023-10-18,4,2,Clothing,4288,201
2023-10-18,4,3,Grocery,921,287
2023-10-18,5,1,Electronics,4068,124
2023-10-18,5,2,Clothing,1446,212
2023-10-18,5,3,Grocery,2334,78
2023-10-19,1,1,Electronics,2447,334
2023-10-19,1,2,Clothing,3486,436
2023-10-19,1,3,Grocery,1661,236
2023-10-19,2,1,Electronics,4433,465
2023-10-19,2,2,Clothing,3347,475
2023-10-19,2,3,Grocery,1939,75
2023-10-19,3,1,Electronics,3942,434
2023-10-19,3,2,Clothing,555,302
2023-10-19,3,3,Grocery,605,179
2023-10-19,4,1,Electronics,1169,425
2023-10-19,4,2,Clothing,1242,357
2023-10-19,4,3,Grocery,2638,442
2023-10-19,5,1,Electronics,609,98
2023-10-19,5,2,Clothing,4935,102
2023-10-19,5,3,Grocery,2415,217
2023-10-20,1,1,Electronics,1056,442
2023-10-20,1,2,Clothing,604,199
2023-10-20,1,3,Grocery,645,253
2023-10-20,2,1,Electronics,1373,348
2023-10-20,2,2,Clothing,3738,250
2023-10-20,2,3,Grocery,1145,260
2023-10-20,3,1,Electronics,3578,321
2023-10-20,3,2,Clothing,870,86
2023-10-20,3,3,Grocery,986,260
2023-10-20,4,1,Electronics,2537,214
2023-10-20,4,2,Clothing,3696,386
2023-10-20,4,3,Grocery,4787,267
2023-10-20,5,1,Electronics,2761,111
2023-10-20,5,2,Clothing,1456,430
2023-10-20,5,3,Grocery,4149,335
2023-10-21,1,1,Electronics,738,69
2023-10-21,1,2,Clothing,1605,412
2023-10-21,1,3,Grocery,3052,251
2023-10-21,2,1,Electronics,2027,181
2023-10-21,2,2,Clothing,4632,181
2023-10-21,2,3,Grocery,4172,451
2023-10-21,3,1,Electronics,3312,393
2023-10-21,3,2,Clothing,3747,82
2023-10-21,3,3,Grocery,1990,250
2023-10-21,4,1,Electronics,3087,84
2023-10-21,4,2,Clothing,3564,174
2023-10-21,4,3,Grocery,1332,91
2023-10-21,5,1,Electronics,2940,237
2023-10-21,5,2,Clothing,2146,320
2023-10-21,5,3,Grocery,940,374
2023-10-22,1,1,Electronics,2029,455
2023-10-22,1,2,Clothing,2867,90
2023-10-22,1,3,Grocery,3786,120
2023-10-22,2,1,Electronics,4831,330
2023-10-22,2,2,Clothing,3534,154
2023-10-22,2,3,Grocery,4473,424
2023-10-22,3,1,Electronics,1685,240
2023-10-22,3,2,Clothing,2607,430
2023-10-22,3,3,Grocery,2340,274
2023-10-22,4,1,Electronics,3247,119
2023-10-22,4,2,Clothing,4764,111
2023-10-22,4,3,Grocery,3920,491
2023-10-22,5,1,Electronics,4609,213
2023-10-22,5,2,Clothing,3304,384
2023-10-22,5,3,Grocery,2043,203
2023-10-23,1,1,Electronics,2071,97
2023-10-23,1,2,Clothing,3779,253
2023-10-23,1,3,Grocery,3523,356
2023-10-23,2,1,Electronics,1624,78
2023-10-23,2,2,Clothing,1629,216
2023-10-23,2,3,Grocery,2501,306
2023-10-23,3,1,Electronics,4378,326
2023-10-23,3,2,Clothing,2306,437
2023-10-23,3,3,Grocery,3709,392
2023-10-23,4,1,Electronics,2652,83
2023-10-23,4,2,Clothing,4705,481
2023-10-23,4,3,Grocery,1044,403
2023-10-23,5,1,Electronics,2864,315
2023-10-23,5,2,Clothing,4265,389
2023-10-23,5,3,Grocery,4928,50
2023-10-24,1,1,Electronics,1282,290
2023-10-24,1,2,Clothing,1039,272
2023-10-24,1,3,Grocery,3168,156
2023-10-24,2,1,Electronics,4437,446
2023-10-24,2,2,Clothing,4222,333
2023-10-24,2,3,Grocery,2333,148
2023-10-24,3,1,Electronics,2670,369
2023-10-24,3,2,Clothing,2116,59
2023-10-24,3,3,Grocery,1416,254
2023-10-24,4,1,Electronics,3256,247
2023-10-24,4,2,Clothing,2436,69
2023-10-24,4,3,Grocery,1468,179
2023-10-24,5,1,Electronics,3864,434
2023-10-24,5,2,Clothing,3703,405
2023-10-24,5,3,Grocery,1389,330
2023-10-25,1,1,Electronics,3958,314
2023-10-25,1,2,Clothing,1481,264
2023-10-25,1,3,Grocery,4031,339
2023-10-25,2,1,Electronics,542,123
2023-10-25,2,2,Clothing,3849,375
2023-10-25,2,3,Grocery,2277,179
2023-10-25,3,1,Electronics,849,243
2023-10-25,3,2,Clothing,2067,155
2023-10-25,3,3,Grocery,3459,253
2023-10-25,4,1,Electronics,2280,121
2023-10-25,4,2,Clothing,3877,446
2023-10-25,4,3,Grocery,3901,95
2023-10-25,5,1,Electronics,3685,196
2023-10-25,5,2,Clothing,1662,166
2023-10-25,5,3,Grocery,798,325
2023-10-26,1,1,Electronics,2439,326
2023-10-26,1,2,Clothing,3389,403
2023-10-26,1,3,Grocery,2449,250
2023-10-26,2,1,Electronics,1377,164
2023-10-26,2,2,Clothing,4242,91
2023-10-26,2,3,Grocery,3639,494
2023-10-26,3,1,Electronics,2992,375
2023-10-26,3,2,Clothing,3255,139
2023-10-26,3,3,Grocery,2403,408
2023-10-26,4,1,Electronics,4740,324
2023-10-26,4,2,Clothing,3056,228
2023-10-26,4,3,Grocery,2361,368
2023-10-26,5,1,Electronics,2366,463
2023-10-26,5,2,Clothing,3675,124
2023-10-26,5,3,Grocery,2234,203
2023-10-27,1,1,Electronics,3916,68
2023-10-27,1,2,Clothing,1180,72
2023-10-27,1,3,Grocery,2229,193
2023-10-27,2,1,Electronics,1167,126
2023-10-27,2,2,Clothing,1180,336
2023-10-27,2,3,Grocery,2632,465
2023-10-27,3,1,Electronics,3029,364
2023-10-27,3,2,Clothing,4892,161
2023-10-27,3,3,Grocery,4533,279
2023-10-27,4,1,Electronics,3667,487
2023-10-27,4,2,Clothing,3727,470
2023-10-27,4,3,Grocery,2652,242
2023-10-27,5,1,Electronics,2524,379
2023-10-27,5,2,Clothing,2986,181
2023-10-27,5,3,Grocery,2390,431
2023-10-28,1,1,Electronics,2685,480
2023-10-28,1,2,Clothing,2817,87
2023-10-28,1,3,Grocery,4991,94
2023-10-28,2,1,Electronics,3011,212
2023-10-28,2,2,Clothing,949,380
2023-10-28,2,3,Grocery,1793,467
2023-10-28,3,1,Electronics,3602,363
2023-10-28,3,2,Clothing,3675,219
2023-10-28,3,3,Grocery,4781,177
2023-10-28,4,1,Electronics,1733,463
2023-10-28,4,2,Clothing,3852,496
2023-10-28,4,3,Grocery,752,68
2023-10-28,5,1,Electronics,3259,269
2023-10-28,5,2,Clothing,722,52
2023-10-28,5,3,Grocery,1759,391
2023-10-29,1,1,Electronics,4823,450
2023-10-29,1,2,Clothing,3068,239
2023-10-29,1,3,Grocery,2385,454
2023-10-29,2,1,Electronics,1799,340
2023-10-29,2,2,Clothing,1576,224
2023-10-29,2,3,Grocery,3681,252
2023-10-29,3,1,Electronics,1447,185
2023-10-29,3,2,Clothing,4238,221
2023-10-29,3,3,Grocery,4507,407
2023-10-29,4,1,Electronics,593,477
2023-10-29,4,2,Clothing,2275,396
2023-10-29,4,3,Grocery,2760,485
2023-10-29,5,1,Electronics,4800,430
2023-10-29,5,2,Clothing,3644,53
2023-10-29,5,3,Grocery,576,353
2023-10-30,1,1,Electronics,1267,459
2023-10-30,1,2,Clothing,4185,155
2023-10-30,1,3,Grocery,4416,88
2023-10-30,2,1,Electronics,3373,324
2023-10-30,2,2,Clothing,3648,126
2023-10-30,2,3,Grocery,1965,77
2023-10-30,3,1,Electronics,744,115
2023-10-30,3,2,Clothing,4349,431
2023-10-30,3,3,Grocery,1481,254
2023-10-30,4,1,Electronics,4308,191
2023-10-30,4,2,Clothing,1392,417
2023-10-30,4,3,Grocery,2899,82
2023-10-30,5,1,Electronics,3460,201
2023-10-30,5,2,Clothing,1969,190
2023-10-30,5,3,Grocery,3505,300
2023-10-31,1,1,Electronics,3874,161
2023-10-31,1,2,Clothing,1155,499
2023-10-31,1,3,Grocery,3268,273
2023-10-31,2,1,Electronics,542,313
2023-10-31,2,2,Clothing,2160,317
2023-10-31,2,3,Grocery,2724,112
2023-10-31,3,1,Electronics,1457,98
2023-10-31,3,2,Clothing,1830,295
2023-10-31,3,3,Grocery,1812,335
2023-10-31,4,1,Electronics,3502,381
2023-10-31,4,2,Clothing,3151,328
2023-10-31,4,3,Grocery,2241,143
2023-10-31,5,1,Electronics,4308,350
2023-10-31,5,2,Clothing,3377,248
2023-10-31,5,3,Grocery,4583,283
2023-11-01,1,1,Electronics,1057,113
2023-11-01,1,2,Clothing,3801,479
2023-11-01,1,3,Grocery,4523,298
2023-11-01,2,1,Electronics,1439,124
2023-11-01,2,2,Clothing,2225,101
2023-11-01,2,3,Grocery,4521,137
2023-11-01,3,1,Electronics,1836,388
2023-11-01,3,2,Clothing,3637,199
2023-11-01,3,3,Grocery,532,377
2023-11-01,4,1,Electronics,3914,182
2023-11-01,4,2,Clothing,3626,110
2023-11-01,4,3,Grocery,4428,57
2023-11-01,5,1,Electronics,771,295
2023-11-01,5,2,Clothing,4576,165
2023-11-01,5,3,Grocery,3888,320
2023-11-02,1,1,Electronics,3252,199
2023-11-02,1,2,Clothing,1654,151
2023-11-02,1,3,Grocery,4905,319
2023-11-02,2,1,Electronics,2245,410
2023-11-02,2,2,Clothing,837,116
2023-11-02,2,3,Grocery,509,98
2023-11-02,3,1,Electronics,1230,106
2023-11-02,3,2,Clothing,2148,182
2023-11-02,3,3,Grocery,4154,132
2023-11-02,4,1,Electronics,4971,398
2023-11-02,4,2,Clothing,4866,160
2023-11-02,4,3,Grocery,3416,424
2023-11-02,5,1,Electronics,4671,207
2023-11-02,5,2,Clothing,4103,470
2023-11-02,5,3,Grocery,2166,378
2023-11-03,1,1,Electronics,4636,216
2023-11-03,1,2,Clothing,3469,179
2023-11-03,1,3,Grocery,2826,300
2023-11-03,2,1,Electronics,3016,449
2023-11-03,2,2,Clothing,512,461
2023-11-03,2,3,Grocery,3470,356
2023-11-03,3,1,Electronics,4121,149
2023-11-03,3,2,Clothing,3973,240
2023-11-03,3,3,Grocery,3622,442
2023-11-03,4,1,Electronics,1152,217
2023-11-03,4,2,Clothing,1120,256
2023-11-03,4,3,Grocery,2145,245
2023-11-03,5,1,Electronics,3991,292
2023-11-03,5,2,Clothing,4211,154
2023-11-03,5,3,Grocery,1879,197
2023-11-04,1,1,Electronics,2545,414
2023-11-04,1,2,Clothing,901,143
2023-11-04,1,3,Grocery,4824,112
2023-11-04,2,1,Electronics,4423,74
2023-11-04,2,2,Clothing,767,454
2023-11-04,2,3,Grocery,4721,355
2023-11-04,3,1,Electronics,2225,138
2023-11-04,3,2,Clothing,3175,401
2023-11-04,3,3,Grocery,1780,258
2023-11-04,4,1,Electronics,4876,492
2023-11-04,4,2,Clothing,2363,374
2023-11-04,4,3,Grocery,4984,154
2023-11-04,5,1,Electronics,646,328
2023-11-04,5,2,Clothing,4177,483
2023-11-04,5,3,Grocery,788,435
2023-11-05,1,1,Electronics,513,306
2023-11-05,1,2,Clothing,2221,394
2023-11-05,1,3,Grocery,1923,256
2023-11-05,2,1,Electronics,3490,221
2023-11-05,2,2,Clothing,4865,270
2023-11-05,2,3,Grocery,3723,160
2023-11-05,3,1,Electronics,3970,388
2023-11-05,3,2,Clothing,4667,467
2023-11-05,3,3,Grocery,4469,332
2023-11-05,4,1,Electronics,2621,404
2023-11-05,4,2,Clothing,996,377
2023-11-05,4,3,Grocery,4106,117
2023-11-05,5,1,Electronics,1409,496
2023-11-05,5,2,Clothing,872,411
2023-11-05,5,3,Grocery,1844,373
2023-11-06,1,1,Electronics,2931,112
2023-11-06,1,2,Clothing,3284,418
2023-11-06,1,3,Grocery,2893,386
2023-11-06,2,1,Electronics,1715,209
2023-11-06,2,2,Clothing,2407,256
2023-11-06,2,3,Grocery,1280,243
2023-11-06,3,1,Electronics,1903,452
2023-11-06,3,2,Clothing,1163,286
2023-11-06,3,3,Grocery,3147,60
2023-11-06,4,1,Electronics,1538,315
2023-11-06,4,2,Clothing,3503,122
2023-11-06,4,3,Grocery,1575,177
2023-11-06,5,1,Electronics,3588,400
2023-11-06,5,2,Clothing,2289,259
2023-11-06,5,3,Grocery,4153,153
2023-11-07,1,1,Electronics,4799,102
2023-11-07,1,2,Clothing,1473,477
2023-11-07,1,3,Grocery,2365,103
2023-11-07,2,1,Electronics,1799,384
2023-11-07,2,2,Clothing,1658,107
2023-11-07,2,3,Grocery,604,315
2023-11-07,3,1,Electronics,4067,302
2023-11-07,3,2,Clothing,4890,205
2023-11-07,3,3,Grocery,1681,86
2023-11-07,4,1,Electronics,3638,291
2023-11-07,4,2,Clothing,4894,262
2023-11-07,4,3,Grocery,4696,105
2023-11-07,5,1,Electronics,2274,442
2023-11-07,5,2,Clothing,4314,411
2023-11-07,5,3,Grocery,591,328
2023-11-08,1,1,Electronics,946,158
2023-11-08,1,2,Clothing,4912,217
2023-11-08,1,3,Grocery,4553,457
2023-11-08,2,1,Electronics,1745,210
2023-11-08,2,2,Clothing,777,106
2023-11-08,2,3,Grocery,3422,376
2023-11-08,3,1,Electronics,3301,139
2023-11-08,3,2,Clothing,529,408
2023-11-08,3,3,Grocery,1757,284
2023-11-08,4,1,Electronics,864,314
2023-11-08,4,2,Clothing,1404,318
2023-11-08,4,3,Grocery,2678,340
2023-11-08,5,1,Electronics,3336,369
2023-11-08,5,2,Clothing,4946,229
2023-11-08,5,3,Grocery,4373,426
2023-11-09,1,1,Electronics,1686,320
2023-11-09,1,2,Clothing,4459,145
2023-11-09,1,3,Grocery,1273,414
2023-11-09,2,1,Electronics,852,337
2023-11-09,2,2,Clothing,3528,167
2023-11-09,2,3,Grocery,981,241
2023-11-09,3,1,Electronics,3137,196
2023-11-09,3,2,Clothing,606,431
2023-11-09,3,3,Grocery,743,122
2023-11-09,4,1,Electronics,1365,471
2023-11-09,4,2,Clothing,2061,259
2023-11-09,4,3,Grocery,1103,174
2023-11-09,5,1,Electronics,3562,484
2023-11-09,5,2,Clothing,2515,172
2023-11-09,5,3,Grocery,3880,233
2023-11-10,1,1,Electronics,4270,247
2023-11-10,1,2,Clothing,2113,397
2023-11-10,1,3,Grocery,2379,302
2023-11-10,2,1,Electronics,4608,348
2023-11-10,2,2,Clothing,1599,100
2023-11-10,2,3,Grocery,1286,198
2023-11-10,3,1,Electronics,2254,171
2023-11-10,3,2,Clothing,4256,205
2023-11-10,3,3,Grocery,3809,425
2023-11-10,4,1,Electronics,4677,405
2023-11-10,4,2,Clothing,1424,322
2023-11-10,4,3,Grocery,2103,93
2023-11-10,5,1,Electronics,3552,110
2023-11-10,5,2,Clothing,4718,398
2023-11-10,5,3,Grocery,2877,458
2023-11-11,1,1,Electronics,3682,307
2023-11-11,1,2,Clothing,3660,482
2023-11-11,1,3,Grocery,1211,148
2023-11-11,2,1,Electronics,3086,138
2023-11-11,2,2,Clothing,2217,306
2023-11-11,2,3,Grocery,1370,436
2023-11-11,3,1,Electronics,4074,245
2023-11-11,3,2,Clothing,770,57
2023-11-11,3,3,Grocery,1049,163
2023-11-11,4,1,Electronics,4514,408
2023-11-11,4,2,Clothing,2212,218
2023-11-11,4,3,Grocery,1862,335
2023-11-11,5,1,Electronics,1784,424
2023-11-11,5,2,Clothing,2758,336
2023-11-11,5,3,Grocery,2285,280
2023-11-12,1,1,Electronics,4043,72
2023-11-12,1,2,Clothing,795,55
2023-11-12,1,3,Grocery,3097,218
2023-11-12,2,1,Electronics,4798,374
2023-11-12,2,2,Clothing,2791,376
2023-11-12,2,3,Grocery,1486,96
2023-11-12,3,1,Electronics,1260,128
2023-11-12,3,2,Clothing,4193,62
2023-11-12,3,3,Grocery,1406,429
2023-11-12,4,1,Electronics,864,139
2023-11-12,4,2,Clothing,3913,397
2023-11-12,4,3,Grocery,1569,323
2023-11-12,5,1,Electronics,2755,466
2023-11-12,5,2,Clothing,4186,173
2023-11-12,5,3,Grocery,3581,378
2023-11-13,1,1,Electronics,3758,80
2023-11-13,1,2,Clothing,2607,298
2023-11-13,1,3,Grocery,3433,488
2023-11-13,2,1,Electronics,3329,491
2023-11-13,2,2,Clothing,2059,255
2023-11-13,2,3,Grocery,1125,329
2023-11-13,3,1,Electronics,2190,214
2023-11-13,3,2,Clothing,3281,140
2023-11-13,3,3,Grocery,3506,256
2023-11-13,4,1,Electronics,1588,425
2023-11-13,4,2,Clothing,1680,298
2023-11-13,4,3,Grocery,2401,444
2023-11-13,5,1,Electronics,686,111
2023-11-13,5,2,Clothing,3908,213
2023-11-13,5,3,Grocery,3170,267
2023-11-14,1,1,Electronics,739,70
2023-11-14,1,2,Clothing,4736,314
2023-11-14,1,3,Grocery,638,119
2023-11-14,2,1,Electronics,4980,167
2023-11-14,2,2,Clothing,2745,254
2023-11-14,2,3,Grocery,2249,105
2023-11-14,3,1,Electronics,1381,177
2023-11-14,3,2,Clothing,4461,374
2023-11-14,3,3,Grocery,2835,275
2023-11-14,4,1,Electronics,3485,97
2023-11-14,4,2,Clothing,1213,386
2023-11-14,4,3,Grocery,4488,109
2023-11-14,5,1,Electronics,756,114
2023-11-14,5,2,Clothing,537,74
2023-11-14,5,3,Grocery,960,108
2023-11-15,1,1,Electronics,1940,406
2023-11-15,1,2,Clothing,4978,346
2023-11-15,1,3,Grocery,3899,482
2023-11-15,2,1,Electronics,4651,114
2023-11-15,2,2,Clothing,2251,439
2023-11-15,2,3,Grocery,3340,306
2023-11-15,3,1,Electronics,1171,283
2023-11-15,3,2,Clothing,4214,98
2023-11-15,3,3,Grocery,2182,365
2023-11-15,4,1,Electronics,2960,483
2023-11-15,4,2,Clothing,4412,489
2023-11-15,4,3,Grocery,3716,493
2023-11-15,5,1,Electronics,1889,469
2023-11-15,5,2,Clothing,4356,98
2023-11-15,5,3,Grocery,3463,483
2023-11-16,1,1,Electronics,1476,227
2023-11-16,1,2,Clothing,3864,95
2023-11-16,1,3,Grocery,1693,320
2023-11-16,2,1,Electronics,746,197
2023-11-16,2,2,Clothing,4825,329
2023-11-16,2,3,Grocery,1136,241
2023-11-16,3,1,Electronics,2921,129
2023-11-16,3,2,Clothing,1588,137
2023-11-16,3,3,Grocery,3659,250
2023-11-16,4,1,Electronics,4144,320
2023-11-16,4,2,Clothing,4390,76
2023-11-16,4,3,Grocery,4809,123
2023-11-16,5,1,Electronics,2608,235
2023-11-16,5,2,Clothing,4114,268
2023-11-16,5,3,Grocery,2559,351
2023-11-17,1,1,Electronics,3986,81
2023-11-17,1,2,Clothing,4832,276
2023-11-17,1,3,Grocery,4400,95
2023-11-17,2,1,Electronics,3534,357
2023-11-17,2,2,Clothing,4707,341
2023-11-17,2,3,Grocery,4521,359
2023-11-17,3,1,Electronics,882,66
2023-11-17,3,2,Clothing,4310,410
2023-11-17,3,3,Grocery,2009,455
2023-11-17,4,1,Electronics,4712,92
2023-11-17,4,2,Clothing,1379,164
2023-11-17,4,3,Grocery,2072,351
2023-11-17,5,1,Electronics,2148,84
2023-11-17,5,2,Clothing,1859,385
2023-11-17,5,3,Grocery,3469,426
